Vente_ID,Date_ID,Date,Client_ID,Produit_ID,Commercial_ID,Ville_ID,Quantite,Prix_Unitaire,Montant_Vente,Cout_Total,Benefice,Montant_Paye,Creance,Mode_Paiement
V00813,20250907,2025-09-07,CL011,PR011,COM002,VIL004,6,1200.0,6739.0,4605.0,2134.0,6739.0,0.0,Espèces
V00191,20250907,2025-09-07,CL016,PR001,COM001,VIL006,2,17880.0,29009.0,23363.0,5646.0,18856.0,10153.0,Crédit
V01062,20250908,2025-09-08,CL008,PR001,COM001,VIL003,10,17850.0,176358.0,139901.0,36457.0,141086.0,35272.0,Crédit
V00636,20250908,2025-09-08,CL014,PR008,COM001,VIL005,1,910.0,757.0,499.0,258.0,492.0,265.0,Crédit
V00615,20250908,2025-09-08,CL015,PR012,COM002,VIL006,6,2820.0,13726.0,9442.0,4284.0,13726.0,0.0,Espèces
V00075,20250908,2025-09-08,CL003,PR009,COM006,VIL001,15,2220.0,46753.0,32643.0,14110.0,46753.0,0.0,Mobile Money
V00788,20250908,2025-09-08,CL017,PR001,COM007,VIL007,2,18180.0,28361.0,21746.0,6615.0,9926.0,18435.0,Crédit
V00587,20250909,2025-09-09,CL015,PR007,COM007,VIL006,4,1830.0,5938.0,3764.0,2174.0,4750.0,1188.0,Crédit
V01149,20250909,2025-09-09,CL019,PR013,COM008,VIL008,5,2370.0,6778.0,5205.0,1573.0,6778.0,0.0,Mobile Money
V00941,20250910,2025-09-10,CL008,PR009,COM005,VIL003,1,2180.0,2154.0,1502.0,652.0,2154.0,0.0,Virement
V01183,20250910,2025-09-10,CL008,PR002,COM004,VIL003,8,14660.0,115873.0,93109.0,22764.0,115873.0,0.0,Virement
V00666,20250911,2025-09-11,CL019,PR007,COM001,VIL008,4,1800.0,4118.0,2723.0,1395.0,4118.0,0.0,Espèces
V00422,20250911,2025-09-11,CL011,PR012,COM007,VIL004,4,2800.0,10483.0,7451.0,3032.0,9959.0,524.0,Espèces
V00866,20250912,2025-09-12,CL002,PR012,COM002,VIL001,4,2870.0,16118.0,10839.0,5279.0,12894.0,3224.0,Crédit
V00184,20250912,2025-09-12,CL016,PR001,COM001,VIL006,2,18530.0,30063.0,23233.0,6830.0,30063.0,0.0,Espèces
V00875,20250912,2025-09-12,CL014,PR010,COM006,VIL005,40,3220.0,107162.0,79206.0,27956.0,107162.0,0.0,Crédit
V00175,20250912,2025-09-12,CL015,PR015,COM007,VIL006,8,990.0,6425.0,4218.0,2207.0,6425.0,0.0,Mobile Money
V00008,20250912,2025-09-12,CL010,PR007,COM005,VIL004,2,1820.0,3407.0,2246.0,1161.0,3407.0,0.0,Virement
V01472,20250912,2025-09-12,CL002,PR014,COM002,VIL001,3,1480.0,6234.0,4128.0,2106.0,4987.0,1247.0,Crédit
V00086,20250913,2025-09-13,CL007,PR006,COM005,VIL002,3,750.0,2574.0,1682.0,892.0,2574.0,0.0,Espèces
V00043,20250913,2025-09-13,CL002,PR005,COM008,VIL001,10,1740.0,24430.0,17269.0,7161.0,24430.0,0.0,Mobile Money
V00204,20250913,2025-09-13,CL004,PR003,COM007,VIL001,8,17260.0,193864.0,143433.0,50431.0,193864.0,0.0,Espèces
V00932,20250913,2025-09-13,CL011,PR002,COM002,VIL004,6,15810.0,88789.0,67111.0,21678.0,88789.0,0.0,Espèces
V01303,20250913,2025-09-13,CL020,PR003,COM004,VIL008,40,17800.0,407264.0,305906.0,101358.0,142542.0,264722.0,Crédit
V01348,20250913,2025-09-13,CL008,PR003,COM006,VIL003,15,17080.0,253126.0,197551.0,55575.0,253126.0,0.0,Mobile Money
V00223,20250914,2025-09-14,CL014,PR012,COM008,VIL005,10,2870.0,23878.0,16390.0,7488.0,23878.0,0.0,Virement
V00982,20250914,2025-09-14,CL018,PR002,COM001,VIL007,5,15770.0,61503.0,45708.0,15795.0,49202.0,12301.0,Crédit
V01194,20250914,2025-09-14,CL009,PR001,COM002,VIL003,12,18050.0,214001.0,168592.0,45409.0,214001.0,0.0,Espèces
V01064,20250915,2025-09-15,CL009,PR008,COM001,VIL003,6,880.0,5217.0,3675.0,1542.0,5217.0,0.0,Virement
V01041,20250915,2025-09-15,CL006,PR005,COM003,VIL002,5,1660.0,9495.0,7093.0,2402.0,9495.0,0.0,Virement
V00110,20250915,2025-09-15,CL003,PR004,COM004,VIL001,25,7400.0,259740.0,195507.0,64233.0,259740.0,0.0,Virement
V00541,20250916,2025-09-16,CL006,PR012,COM003,VIL002,15,2840.0,48734.0,34835.0,13899.0,38987.0,9747.0,Crédit
V01045,20250916,2025-09-16,CL017,PR007,COM002,VIL007,5,1760.0,6864.0,4524.0,2340.0,6864.0,0.0,Mobile Money
V00906,20250916,2025-09-16,CL017,PR012,COM004,VIL007,8,2830.0,17659.0,12293.0,5366.0,17659.0,0.0,Mobile Money
V00892,20250917,2025-09-17,CL004,PR014,COM002,VIL001,8,1450.0,16286.0,10670.0,5616.0,15472.0,814.0,Virement
V01077,20250917,2025-09-17,CL006,PR015,COM005,VIL002,8,990.0,9060.0,5949.0,3111.0,9060.0,0.0,Espèces
V01317,20250917,2025-09-17,CL014,PR015,COM004,VIL005,25,1000.0,20800.0,13312.0,7488.0,16640.0,4160.0,Crédit
V01276,20250918,2025-09-18,CL007,PR012,COM008,VIL002,1,2970.0,3398.0,2139.0,1259.0,3398.0,0.0,Espèces
V01197,20250918,2025-09-18,CL003,PR009,COM001,VIL001,2,2120.0,5953.0,4240.0,1713.0,4762.0,1191.0,Crédit
V00212,20250919,2025-09-19,CL010,PR005,COM007,VIL004,10,1760.0,16474.0,11606.0,4868.0,16474.0,0.0,Espèces
V00774,20250919,2025-09-19,CL010,PR002,COM004,VIL004,12,15560.0,174770.0,126922.0,47848.0,174770.0,0.0,Mobile Money
V01332,20250919,2025-09-19,CL016,PR005,COM002,VIL006,25,1720.0,34882.0,25756.0,9126.0,34882.0,0.0,Espèces
V00015,20250919,2025-09-19,CL005,PR008,COM008,VIL002,3,900.0,3089.0,2196.0,893.0,3089.0,0.0,Mobile Money
V00430,20250919,2025-09-19,CL020,PR005,COM002,VIL008,12,1720.0,11806.0,8855.0,2951.0,11806.0,0.0,Virement
V00177,20250919,2025-09-19,CL003,PR010,COM005,VIL001,15,3190.0,67181.0,49912.0,17269.0,67181.0,0.0,Virement
V00395,20250920,2025-09-20,CL003,PR006,COM004,VIL001,10,780.0,10951.0,6739.0,4212.0,10951.0,0.0,Espèces
V00236,20250920,2025-09-20,CL016,PR009,COM004,VIL006,2,2170.0,3521.0,2498.0,1023.0,1232.0,2289.0,Crédit
V00174,20250921,2025-09-21,CL016,PR006,COM007,VIL006,40,770.0,24985.0,16224.0,8761.0,12492.0,12493.0,Crédit
V00727,20250921,2025-09-21,CL018,PR002,COM003,VIL007,30,15250.0,356850.0,282438.0,74412.0,285480.0,71370.0,Crédit
V00793,20250921,2025-09-21,CL005,PR004,COM003,VIL002,1,7490.0,8569.0,6281.0,2288.0,8569.0,0.0,Espèces
V00697,20250921,2025-09-21,CL006,PR005,COM008,VIL002,3,1650.0,5663.0,4324.0,1339.0,5663.0,0.0,Espèces
V01119,20250921,2025-09-21,CL014,PR004,COM008,VIL005,3,7590.0,18945.0,14102.0,4843.0,18945.0,0.0,Virement
V00225,20250921,2025-09-21,CL011,PR010,COM003,VIL004,2,3320.0,6215.0,4231.0,1984.0,6215.0,0.0,Espèces
V01208,20250921,2025-09-21,CL007,PR015,COM003,VIL002,1,1000.0,1144.0,755.0,389.0,1144.0,0.0,Espèces
V00681,20250922,2025-09-22,CL014,PR011,COM007,VIL005,10,1190.0,9901.0,7155.0,2746.0,7921.0,1980.0,Crédit
V00676,20250922,2025-09-22,CL016,PR007,COM002,VIL006,15,1750.0,21294.0,14845.0,6449.0,17035.0,4259.0,Crédit
V01137,20250922,2025-09-22,CL007,PR015,COM003,VIL002,5,990.0,5663.0,3832.0,1831.0,5663.0,0.0,Espèces
V00461,20250922,2025-09-22,CL017,PR007,COM004,VIL007,5,1730.0,6747.0,4680.0,2067.0,6747.0,0.0,Espèces
V00713,20250923,2025-09-23,CL013,PR013,COM004,VIL005,40,2440.0,81203.0,58240.0,22963.0,81203.0,0.0,Espèces
V00318,20250923,2025-09-23,CL006,PR006,COM003,VIL002,2,750.0,1716.0,1098.0,618.0,1373.0,343.0,Crédit
V00317,20250924,2025-09-24,CL005,PR010,COM007,VIL002,10,3310.0,37866.0,26426.0,11440.0,37866.0,0.0,Espèces
V00760,20250924,2025-09-24,CL020,PR009,COM002,VIL008,2,2350.0,2688.0,1682.0,1006.0,1747.0,941.0,Crédit
V00737,20250924,2025-09-24,CL005,PR006,COM005,VIL002,3,740.0,2540.0,1682.0,858.0,2540.0,0.0,Virement
V01033,20250924,2025-09-24,CL019,PR005,COM005,VIL008,8,1760.0,8054.0,5857.0,2197.0,8054.0,0.0,Crédit
V00731,20250924,2025-09-24,CL013,PR011,COM002,VIL005,25,1210.0,25168.0,16640.0,8528.0,25168.0,0.0,Mobile Money
V01232,20250925,2025-09-25,CL011,PR014,COM001,VIL004,1,1490.0,1395.0,936.0,459.0,1395.0,0.0,Mobile Money
V01218,20250925,2025-09-25,CL014,PR006,COM006,VIL005,1,760.0,632.0,399.0,233.0,411.0,221.0,Crédit
V01009,20250925,2025-09-25,CL009,PR003,COM005,VIL003,2,17530.0,34639.0,26261.0,8378.0,34639.0,0.0,Espèces
V00215,20250926,2025-09-26,CL013,PR009,COM001,VIL005,2,2210.0,3677.0,2513.0,1164.0,1838.0,1839.0,Crédit
V00662,20250926,2025-09-26,CL005,PR008,COM001,VIL002,20,890.0,20363.0,14414.0,5949.0,20363.0,0.0,Espèces
V01002,20250926,2025-09-26,CL002,PR013,COM002,VIL001,4,2410.0,13535.0,9828.0,3707.0,10828.0,2707.0,Crédit
V00013,20250926,2025-09-26,CL015,PR001,COM001,VIL006,10,17310.0,140419.0,116732.0,23687.0,140419.0,0.0,Virement
V00886,20250926,2025-09-26,CL018,PR007,COM008,VIL007,1,1830.0,1427.0,944.0,483.0,1142.0,285.0,Crédit
V01349,20250926,2025-09-26,CL006,PR012,COM005,VIL002,5,2780.0,15902.0,11268.0,4634.0,10336.0,5566.0,Crédit
V00557,20250926,2025-09-26,CL015,PR011,COM008,VIL006,5,1180.0,4786.0,3285.0,1501.0,4786.0,0.0,Espèces
V00631,20250926,2025-09-26,CL015,PR007,COM003,VIL006,2,1800.0,2920.0,2028.0,892.0,2920.0,0.0,Mobile Money
V00377,20250926,2025-09-26,CL005,PR008,COM004,VIL002,1,920.0,1052.0,721.0,331.0,1052.0,0.0,Mobile Money
V00805,20250927,2025-09-27,CL019,PR001,COM002,VIL008,1,18080.0,10342.0,8122.0,2220.0,10342.0,0.0,Espèces
V01449,20250927,2025-09-27,CL011,PR009,COM008,VIL004,6,2160.0,12131.0,8143.0,3988.0,9705.0,2426.0,Crédit
V00603,20250927,2025-09-27,CL004,PR003,COM002,VIL001,5,18040.0,126641.0,91120.0,35521.0,82317.0,44324.0,Crédit
V00739,20250927,2025-09-27,CL010,PR011,COM008,VIL004,12,1250.0,14040.0,9435.0,4605.0,14040.0,0.0,Crédit
V01282,20250927,2025-09-27,CL019,PR014,COM002,VIL008,4,1520.0,3478.0,2265.0,1213.0,3478.0,0.0,Virement
V00757,20250927,2025-09-27,CL016,PR010,COM001,VIL006,3,3280.0,7982.0,5500.0,2482.0,6386.0,1596.0,Crédit
V00432,20250927,2025-09-27,CL010,PR012,COM006,VIL004,6,2890.0,16230.0,11176.0,5054.0,16230.0,0.0,Espèces
V00471,20250927,2025-09-27,CL017,PR004,COM007,VIL007,5,7710.0,30069.0,21606.0,8463.0,30069.0,0.0,Espèces
V01394,20250928,2025-09-28,CL019,PR002,COM003,VIL008,8,15740.0,72026.0,55507.0,16519.0,72026.0,0.0,Mobile Money
V01281,20250928,2025-09-28,CL007,PR008,COM002,VIL002,1,910.0,1041.0,709.0,332.0,1041.0,0.0,Espèces
V00062,20250929,2025-09-29,CL006,PR005,COM004,VIL002,5,1720.0,9838.0,7207.0,2631.0,9838.0,0.0,Espèces
V01139,20250929,2025-09-29,CL004,PR014,COM001,VIL001,10,1460.0,20498.0,14040.0,6458.0,19473.0,1025.0,Mobile Money
V00059,20250929,2025-09-29,CL020,PR006,COM007,VIL008,3,760.0,1304.0,807.0,497.0,1304.0,0.0,Mobile Money
V00878,20250929,2025-09-29,CL003,PR004,COM003,VIL001,25,7250.0,254475.0,192699.0,61776.0,254475.0,0.0,Virement
V01036,20250929,2025-09-29,CL020,PR001,COM006,VIL008,4,17640.0,40360.0,31895.0,8465.0,40360.0,0.0,Mobile Money
V00378,20250930,2025-09-30,CL018,PR009,COM004,VIL007,20,2270.0,35412.0,23712.0,11700.0,35412.0,0.0,Virement
V00391,20250930,2025-09-30,CL004,PR004,COM007,VIL001,2,7660.0,21509.0,15304.0,6205.0,21509.0,0.0,Espèces
V00512,20250930,2025-09-30,CL008,PR009,COM001,VIL003,10,2280.0,22526.0,14326.0,8200.0,14642.0,7884.0,Crédit
V00360,20251001,2025-10-01,CL015,PR008,COM007,VIL006,8,890.0,5998.0,4246.0,1752.0,5998.0,0.0,Mobile Money
V00895,20251001,2025-10-01,CL010,PR010,COM005,VIL004,20,3110.0,60458.0,45101.0,15357.0,60458.0,0.0,Mobile Money
V00463,20251001,2025-10-01,CL003,PR014,COM008,VIL001,1,1490.0,2172.0,1414.0,758.0,2172.0,0.0,Espèces
V01234,20251001,2025-10-01,CL005,PR004,COM004,VIL002,10,7520.0,89338.0,64033.0,25305.0,89338.0,0.0,Espèces
V00493,20251002,2025-10-02,CL006,PR006,COM008,VIL002,15,750.0,13365.0,8375.0,4990.0,4678.0,8687.0,Crédit
V01065,20251002,2025-10-02,CL009,PR012,COM001,VIL003,2,2880.0,5910.0,4001.0,1909.0,2955.0,2955.0,Crédit
V01378,20251002,2025-10-02,CL019,PR004,COM002,VIL008,2,7430.0,8827.0,6772.0,2055.0,7062.0,1765.0,Crédit
V01098,20251003,2025-10-03,CL015,PR003,COM006,VIL006,8,17650.0,118947.0,87610.0,31337.0,118947.0,0.0,Mobile Money
V00247,20251004,2025-10-04,CL020,PR012,COM007,VIL008,4,2730.0,6486.0,4776.0,1710.0,5189.0,1297.0,Crédit
V00234,20251004,2025-10-04,CL018,PR001,COM003,VIL007,2,18200.0,29484.0,22372.0,7112.0,29484.0,0.0,Espèces
V01073,20251004,2025-10-04,CL015,PR013,COM002,VIL006,4,2500.0,8424.0,5829.0,2595.0,8424.0,0.0,Espèces
V00042,20251004,2025-10-04,CL005,PR005,COM006,VIL002,20,1670.0,39679.0,30650.0,9029.0,39679.0,0.0,Espèces
V00051,20251005,2025-10-05,CL006,PR013,COM001,VIL002,15,2490.0,44372.0,31363.0,13009.0,35498.0,8874.0,Crédit
V01301,20251005,2025-10-05,CL016,PR005,COM001,VIL006,5,1690.0,7118.0,5223.0,1895.0,4627.0,2491.0,Crédit
V00014,20251005,2025-10-05,CL007,PR012,COM008,VIL002,8,2780.0,26421.0,18438.0,7983.0,13210.0,13211.0,Crédit
V01204,20251005,2025-10-05,CL017,PR002,COM004,VIL007,6,16190.0,78683.0,58903.0,19780.0,78683.0,0.0,Espèces
V00742,20251006,2025-10-06,CL014,PR005,COM008,VIL005,2,1700.0,2938.0,2229.0,709.0,2938.0,0.0,Crédit
V00714,20251006,2025-10-06,CL003,PR004,COM005,VIL001,10,7450.0,108621.0,80336.0,28285.0,38017.0,70604.0,Crédit
V00207,20251006,2025-10-06,CL020,PR015,COM004,VIL008,1,950.0,564.0,386.0,178.0,451.0,113.0,Crédit
V01134,20251006,2025-10-06,CL012,PR008,COM003,VIL004,5,880.0,4277.0,3013.0,1264.0,4277.0,0.0,Virement
V01275,20251006,2025-10-06,CL011,PR001,COM004,VIL004,3,17880.0,52138.0,40008.0,12130.0,18248.0,33890.0,Crédit
V00128,20251007,2025-10-07,CL012,PR014,COM002,VIL004,2,1470.0,2858.0,1905.0,953.0,2858.0,0.0,Espèces
V00489,20251007,2025-10-07,CL005,PR007,COM008,VIL002,3,1860.0,6629.0,4277.0,2352.0,6629.0,0.0,Virement
V00423,20251007,2025-10-07,CL017,PR010,COM005,VIL007,8,3190.0,20671.0,15552.0,5119.0,20671.0,0.0,Espèces
V00657,20251007,2025-10-07,CL009,PR008,COM008,VIL003,2,930.0,1908.0,1293.0,615.0,1908.0,0.0,Crédit
V00320,20251008,2025-10-08,CL006,PR001,COM008,VIL002,3,18030.0,64259.0,49575.0,14684.0,51407.0,12852.0,Crédit
V00089,20251008,2025-10-08,CL018,PR004,COM005,VIL007,6,7510.0,36499.0,27119.0,9380.0,12775.0,23724.0,Crédit
V01148,20251008,2025-10-08,CL016,PR013,COM008,VIL006,8,2490.0,16781.0,11928.0,4853.0,13425.0,3356.0,Crédit
V00864,20251009,2025-10-09,CL003,PR010,COM007,VIL001,4,3200.0,18662.0,13530.0,5132.0,18662.0,0.0,Mobile Money
V00911,20251009,2025-10-09,CL011,PR004,COM001,VIL004,5,7820.0,38005.0,27556.0,10449.0,38005.0,0.0,Espèces
V00370,20251009,2025-10-09,CL016,PR002,COM006,VIL006,5,14600.0,61495.0,49617.0,11878.0,61495.0,0.0,Crédit
V00645,20251009,2025-10-09,CL008,PR015,COM006,VIL003,1,950.0,975.0,657.0,318.0,780.0,195.0,Crédit
V01058,20251009,2025-10-09,CL018,PR008,COM003,VIL007,25,890.0,18022.0,12352.0,5670.0,9011.0,9011.0,Crédit
V01061,20251009,2025-10-09,CL012,PR003,COM004,VIL004,30,17510.0,510592.0,395993.0,114599.0,255296.0,255296.0,Crédit
V00173,20251009,2025-10-09,CL006,PR007,COM002,VIL002,10,1830.0,21740.0,14256.0,7484.0,21740.0,0.0,Espèces
V00734,20251010,2025-10-10,CL003,PR014,COM002,VIL001,6,1520.0,13297.0,8835.0,4462.0,13297.0,0.0,Crédit
V01278,20251010,2025-10-10,CL019,PR012,COM001,VIL008,15,2770.0,24681.0,17196.0,7485.0,24681.0,0.0,Virement
V01339,20251010,2025-10-10,CL005,PR012,COM003,VIL002,5,2870.0,17048.0,11642.0,5406.0,17048.0,0.0,Espèces
V00002,20251010,2025-10-10,CL006,PR011,COM005,VIL002,6,1230.0,8767.0,6130.0,2637.0,7014.0,1753.0,Crédit
V01469,20251011,2025-10-11,CL015,PR014,COM002,VIL006,40,1510.0,50881.0,32348.0,18533.0,17808.0,33073.0,Crédit
V00836,20251011,2025-10-11,CL011,PR011,COM001,VIL004,5,1230.0,5978.0,3839.0,2139.0,5978.0,0.0,Mobile Money
V01242,20251011,2025-10-11,CL002,PR005,COM005,VIL001,12,1710.0,29918.0,22395.0,7523.0,29918.0,0.0,Crédit
V00815,20251011,2025-10-11,CL005,PR006,COM004,VIL002,5,740.0,4396.0,2792.0,1604.0,3517.0,879.0,Crédit
V00402,20251011,2025-10-11,CL011,PR014,COM006,VIL004,12,1530.0,17846.0,11431.0,6415.0,17846.0,0.0,Mobile Money
V00602,20251012,2025-10-12,CL014,PR010,COM005,VIL005,2,3210.0,5547.0,4009.0,1538.0,5270.0,277.0,Mobile Money
V00210,20251012,2025-10-12,CL005,PR004,COM004,VIL002,2,7500.0,17820.0,13377.0,4443.0,11583.0,6237.0,Crédit
V00107,20251012,2025-10-12,CL003,PR013,COM002,VIL001,4,2590.0,15105.0,10031.0,5074.0,15105.0,0.0,Espèces
V01313,20251012,2025-10-12,CL004,PR006,COM003,VIL001,3,700.0,3062.0,2100.0,962.0,1990.0,1072.0,Crédit
V00766,20251012,2025-10-12,CL002,PR007,COM008,VIL001,12,1740.0,30443.0,21170.0,9273.0,30443.0,0.0,Espèces
V01441,20251012,2025-10-12,CL015,PR005,COM003,VIL006,1,1650.0,1390.0,1028.0,362.0,1390.0,0.0,Crédit
V00050,20251012,2025-10-12,CL001,PR011,COM007,VIL001,3,1190.0,5205.0,3543.0,1662.0,5205.0,0.0,Espèces
V00598,20251012,2025-10-12,CL018,PR009,COM003,VIL007,15,2190.0,26608.0,18104.0,8504.0,26608.0,0.0,Virement
V01498,20251012,2025-10-12,CL007,PR006,COM008,VIL002,5,720.0,4277.0,2792.0,1485.0,2138.0,2139.0,Crédit
V00112,20251012,2025-10-12,CL003,PR012,COM003,VIL001,3,2730.0,11941.0,8442.0,3499.0,11941.0,0.0,Crédit
V00025,20251013,2025-10-13,CL013,PR006,COM007,VIL005,3,730.0,1892.0,1244.0,648.0,1892.0,0.0,Virement
V01212,20251013,2025-10-13,CL001,PR011,COM008,VIL001,4,1270.0,7407.0,4724.0,2683.0,7407.0,0.0,Espèces
V00278,20251013,2025-10-13,CL004,PR004,COM006,VIL001,6,7840.0,68584.0,48726.0,19858.0,68584.0,0.0,Mobile Money
V00806,20251013,2025-10-13,CL002,PR013,COM007,VIL001,2,2470.0,7203.0,5103.0,2100.0,7203.0,0.0,Virement
V00690,20251013,2025-10-13,CL012,PR003,COM003,VIL004,4,17340.0,67418.0,50661.0,16757.0,67418.0,0.0,Espèces
V00955,20251014,2025-10-14,CL017,PR009,COM003,VIL007,1,2140.0,1733.0,1231.0,502.0,1733.0,0.0,Virement
V00160,20251014,2025-10-14,CL006,PR014,COM004,VIL002,3,1430.0,5097.0,3600.0,1497.0,4078.0,1019.0,Crédit
V00918,20251014,2025-10-14,CL006,PR013,COM002,VIL002,6,2490.0,17749.0,12331.0,5418.0,17749.0,0.0,Crédit
V00016,20251014,2025-10-14,CL019,PR007,COM007,VIL008,10,1760.0,10454.0,7187.0,3267.0,10454.0,0.0,Virement
V00725,20251014,2025-10-14,CL009,PR001,COM005,VIL003,12,17960.0,221124.0,171506.0,49618.0,221124.0,0.0,Espèces
V01416,20251014,2025-10-14,CL009,PR007,COM001,VIL003,10,1730.0,17750.0,12415.0,5335.0,17750.0,0.0,Virement
V00613,20251014,2025-10-14,CL019,PR010,COM008,VIL008,6,3140.0,11191.0,8625.0,2566.0,11191.0,0.0,Crédit
V00476,20251014,2025-10-14,CL002,PR004,COM007,VIL001,5,7530.0,54894.0,41261.0,13633.0,54894.0,0.0,Crédit
V01430,20251015,2025-10-15,CL014,PR014,COM003,VIL005,1,1510.0,1305.0,821.0,484.0,1305.0,0.0,Virement
V00249,20251015,2025-10-15,CL017,PR003,COM007,VIL007,15,17680.0,214812.0,161838.0,52974.0,214812.0,0.0,Mobile Money
V00990,20251015,2025-10-15,CL008,PR008,COM003,VIL003,40,870.0,35705.0,26266.0,9439.0,23208.0,12497.0,Crédit
V00213,20251015,2025-10-15,CL018,PR006,COM008,VIL007,12,770.0,7484.0,4666.0,2818.0,5987.0,1497.0,Crédit
V00106,20251015,2025-10-15,CL018,PR005,COM004,VIL007,8,1670.0,10822.0,8230.0,2592.0,8658.0,2164.0,Crédit
V01461,20251016,2025-10-16,CL019,PR002,COM002,VIL008,4,15750.0,37422.0,27657.0,9765.0,37422.0,0.0,Espèces
V01133,20251017,2025-10-17,CL019,PR011,COM005,VIL008,4,1200.0,2851.0,1901.0,950.0,2281.0,570.0,Crédit
V00559,20251017,2025-10-17,CL008,PR003,COM003,VIL003,8,16900.0,138715.0,108674.0,30041.0,69358.0,69357.0,Crédit
V01414,20251017,2025-10-17,CL005,PR011,COM002,VIL002,2,1190.0,2827.0,1877.0,950.0,2827.0,0.0,Espèces
V01254,20251017,2025-10-17,CL014,PR006,COM003,VIL005,6,760.0,3940.0,2488.0,1452.0,3940.0,0.0,Espèces
V00639,20251017,2025-10-17,CL011,PR002,COM001,VIL004,12,15740.0,183591.0,141134.0,42457.0,183591.0,0.0,Espèces
V00261,20251017,2025-10-17,CL008,PR007,COM008,VIL003,1,1790.0,1837.0,1180.0,657.0,1837.0,0.0,Virement
V00692,20251018,2025-10-18,CL009,PR010,COM008,VIL003,6,3320.0,20438.0,14097.0,6341.0,20438.0,0.0,Espèces
V00105,20251018,2025-10-18,CL003,PR011,COM002,VIL001,8,1230.0,14347.0,9331.0,5016.0,14347.0,0.0,Espèces
V00071,20251018,2025-10-18,CL002,PR007,COM006,VIL001,1,1790.0,2610.0,1750.0,860.0,2480.0,130.0,Virement
V00135,20251018,2025-10-18,CL009,PR011,COM001,VIL003,10,1220.0,12517.0,8311.0,4206.0,12517.0,0.0,Espèces
V00745,20251018,2025-10-18,CL015,PR004,COM003,VIL006,2,7860.0,13243.0,9704.0,3539.0,13243.0,0.0,Espèces
V00484,20251018,2025-10-18,CL016,PR004,COM004,VIL006,6,7870.0,39778.0,28861.0,10917.0,25856.0,13922.0,Crédit
V00716,20251019,2025-10-19,CL008,PR005,COM002,VIL003,12,1650.0,20315.0,15513.0,4802.0,20315.0,0.0,Mobile Money
V01012,20251019,2025-10-19,CL018,PR014,COM007,VIL007,2,1470.0,2381.0,1588.0,793.0,2381.0,0.0,Virement
V00860,20251020,2025-10-20,CL005,PR007,COM003,VIL002,2,1870.0,4443.0,2875.0,1568.0,4443.0,0.0,Espèces
V00596,20251020,2025-10-20,CL016,PR005,COM002,VIL006,40,1660.0,55935.0,41446.0,14489.0,55935.0,0.0,Espèces
V01260,20251020,2025-10-20,CL009,PR001,COM001,VIL003,3,17400.0,53557.0,43831.0,9726.0,53557.0,0.0,Mobile Money
V01087,20251020,2025-10-20,CL008,PR005,COM002,VIL003,6,1680.0,10342.0,7510.0,2832.0,9825.0,517.0,Virement
V01284,20251020,2025-10-20,CL017,PR007,COM008,VIL007,2,1820.0,2948.0,1976.0,972.0,2948.0,0.0,Mobile Money
V00852,20251020,2025-10-20,CL016,PR001,COM005,VIL006,3,17950.0,45363.0,36215.0,9148.0,22682.0,22681.0,Crédit
V00591,20251020,2025-10-20,CL018,PR002,COM008,VIL007,12,15250.0,148230.0,115182.0,33048.0,51880.0,96350.0,Crédit
V00686,20251020,2025-10-20,CL006,PR003,COM006,VIL002,2,17210.0,40891.0,31244.0,9647.0,32713.0,8178.0,Crédit
V00428,20251021,2025-10-21,CL003,PR014,COM005,VIL001,15,1470.0,32149.0,21651.0,10498.0,32149.0,0.0,Mobile Money
V00103,20251021,2025-10-21,CL017,PR001,COM003,VIL007,25,17600.0,356400.0,267300.0,89100.0,356400.0,0.0,Mobile Money
V00472,20251021,2025-10-21,CL019,PR012,COM004,VIL008,5,2960.0,8791.0,5821.0,2970.0,8791.0,0.0,Espèces
V01199,20251021,2025-10-21,CL003,PR015,COM006,VIL001,2,1010.0,2945.0,1895.0,1050.0,2945.0,0.0,Crédit
V00092,20251021,2025-10-21,CL007,PR006,COM001,VIL002,20,770.0,18295.0,11405.0,6890.0,18295.0,0.0,Espèces
V00551,20251021,2025-10-21,CL004,PR007,COM004,VIL001,15,1780.0,38929.0,26681.0,12248.0,38929.0,0.0,Mobile Money
V00654,20251021,2025-10-21,CL011,PR008,COM006,VIL004,3,900.0,2624.0,1808.0,816.0,2624.0,0.0,Crédit
V01334,20251022,2025-10-22,CL011,PR014,COM002,VIL004,5,1470.0,7144.0,4666.0,2478.0,7144.0,0.0,Mobile Money
V00291,20251022,2025-10-22,CL012,PR007,COM002,VIL004,4,1680.0,6532.0,4666.0,1866.0,5226.0,1306.0,Crédit
V00336,20251023,2025-10-23,CL003,PR004,COM005,VIL001,4,7240.0,42224.0,32718.0,9506.0,42224.0,0.0,Virement
V00837,20251023,2025-10-23,CL010,PR003,COM006,VIL004,8,16710.0,129937.0,102876.0,27061.0,103950.0,25987.0,Crédit
V01219,20251023,2025-10-23,CL012,PR008,COM001,VIL004,30,850.0,24786.0,18079.0,6707.0,24786.0,0.0,Espèces
V00227,20251023,2025-10-23,CL019,PR009,COM001,VIL008,8,2130.0,10122.0,7271.0,2851.0,10122.0,0.0,Mobile Money
V01001,20251023,2025-10-23,CL014,PR005,COM008,VIL005,10,1760.0,15206.0,10541.0,4665.0,12165.0,3041.0,Crédit
